1,47211.6683,13/02/2021
0,47211.6683,13/02/2021
1,47211.6683,13/02/2021
0,47211.6683,13/02/2021
1,47211.6683,13/02/2021
1,47211.6683,13/02/2021
0,47211.6683,13/02/2021
-1,47211.6683,13/02/2021
0,47211.6683,13/02/2021
0,47211.6683,13/02/2021
0,47211.6683,13/02/2021
-1,47211.6683,13/02/2021
1,47211.6683,13/02/2021
1,47211.6683,13/02/2021
0,47211.6683,13/02/2021
0,47211.6683,13/02/2021
1,47211.6683,13/02/2021
0,47211.6683,13/02/2021
1,47211.6683,13/02/2021
1,47211.6683,13/02/2021
1,47211.6683,13/02/2021
-1,47211.6683,13/02/2021
1,47211.6683,13/02/2021
1,47211.6683,13/02/2021
1,47211.6683,13/02/2021
1,55923.13,19/02/2021
0,55923.13,19/02/2021
0,55923.13,19/02/2021
0,55923.13,19/02/2021
1,55923.13,19/02/2021
1,55923.13,19/02/2021
0,55923.13,19/02/2021
1,55923.13,19/02/2021
0,55923.13,19/02/2021
1,55923.13,19/02/2021
0,55923.13,19/02/2021
0,55923.13,19/02/2021
0,55923.13,19/02/2021
0,55923.13,19/02/2021
0,55923.13,19/02/2021
0,55923.13,19/02/2021
1,55923.13,19/02/2021
1,55923.13,19/02/2021
0,55923.13,19/02/2021
-1,55923.13,19/02/2021
1,55923.13,19/02/2021
1,55923.13,19/02/2021
0,55923.13,19/02/2021
0,55923.13,19/02/2021
1,55923.13,19/02/2021
0,55923.13,19/02/2021
1,55923.13,19/02/2021
0,55923.13,19/02/2021
1,55923.13,19/02/2021
1,55923.13,19/02/2021
1,55923.13,19/02/2021
1,55923.13,19/02/2021
1,55923.13,19/02/2021
0,55923.13,19/02/2021
0,55923.13,19/02/2021
-1,55923.13,19/02/2021
1,55923.13,19/02/2021
0,55923.13,19/02/2021
1,55923.13,19/02/2021
0,55923.13,19/02/2021
1,55923.13,19/02/2021
1,55923.13,19/02/2021
1,55923.13,19/02/2021
1,55923.13,19/02/2021
1,55923.13,19/02/2021
1,55923.13,19/02/2021
0,55923.13,19/02/2021
0,55923.13,19/02/2021
1,55923.13,19/02/2021
1,55923.13,19/02/2021
1,55923.13,19/02/2021
0,55923.13,19/02/2021
1,55923.13,19/02/2021
1,55923.13,19/02/2021
0,55923.13,19/02/2021
1,55923.13,19/02/2021
1,55923.13,19/02/2021
1,55923.13,19/02/2021
0,55923.13,19/02/2021
1,55923.13,19/02/2021
1,55923.13,19/02/2021
0,55923.13,19/02/2021
0,55923.13,19/02/2021
0,55923.13,19/02/2021
0,55923.13,19/02/2021
0,55923.13,19/02/2021
0,55923.13,19/02/2021
1,55923.13,19/02/2021
0,55923.13,19/02/2021
0,55923.13,19/02/2021
1,55923.13,19/02/2021
0,55923.13,19/02/2021
0,55923.13,19/02/2021
0,55923.13,19/02/2021
-1,55923.13,19/02/2021
1,55923.13,19/02/2021
0,55923.13,19/02/2021
0,55923.13,19/02/2021
0,55923.13,19/02/2021
