1,12/04/2021,20210412,59856.7133
0,12/04/2021,20210412,59856.7133
0,12/04/2021,20210412,59856.7133
0,12/04/2021,20210412,59856.7133
0,12/04/2021,20210412,59856.7133
0,11/04/2021,20210411,59990.8733
1,11/04/2021,20210411,59990.8733
0,11/04/2021,20210411,59990.8733
1,11/04/2021,20210411,59990.8733
0,11/04/2021,20210411,59990.8733
1,11/04/2021,20210411,59990.8733
0,11/04/2021,20210411,59990.8733
1,11/04/2021,20210411,59990.8733
1,11/04/2021,20210411,59990.8733
0,11/04/2021,20210411,59990.8733
1,11/04/2021,20210411,59990.8733
1,11/04/2021,20210411,59990.8733
1,11/04/2021,20210411,59990.8733
0,11/04/2021,20210411,59990.8733
0,11/04/2021,20210411,59990.8733
1,11/04/2021,20210411,59990.8733
0,11/04/2021,20210411,59990.8733
0,11/04/2021,20210411,59990.8733
1,11/04/2021,20210411,59990.8733
1,11/04/2021,20210411,59990.8733
0,11/04/2021,20210411,59990.8733
1,11/04/2021,20210411,59990.8733
0,11/04/2021,20210411,59990.8733
0,11/04/2021,20210411,59990.8733
0,11/04/2021,20210411,59990.8733
0,11/04/2021,20210411,59990.8733
0,11/04/2021,20210411,59990.8733
0,11/04/2021,20210411,59990.8733
0,11/04/2021,20210411,59990.8733
1,11/04/2021,20210411,59990.8733
1,11/04/2021,20210411,59990.8733
1,11/04/2021,20210411,59990.8733
0,11/04/2021,20210411,59990.8733
1,11/04/2021,20210411,59990.8733
1,11/04/2021,20210411,59990.8733
0,11/04/2021,20210411,59990.8733
0,11/04/2021,20210411,59990.8733
1,11/04/2021,20210411,59990.8733
0,11/04/2021,20210411,59990.8733
1,11/04/2021,20210411,59990.8733
0,10/04/2021,20210410,59791.845
0,10/04/2021,20210410,59791.845
0,10/04/2021,20210410,59791.845
0,10/04/2021,20210410,59791.845
1,10/04/2021,20210410,59791.845
1,10/04/2021,20210410,59791.845
1,10/04/2021,20210410,59791.845
0,10/04/2021,20210410,59791.845
0,10/04/2021,20210410,59791.845
1,10/04/2021,20210410,59791.845
1,10/04/2021,20210410,59791.845
0,10/04/2021,20210410,59791.845
0,10/04/2021,20210410,59791.845
0,10/04/2021,20210410,59791.845
1,10/04/2021,20210410,59791.845
-1,10/04/2021,20210410,59791.845
0,10/04/2021,20210410,59791.845
0,10/04/2021,20210410,59791.845
0,10/04/2021,20210410,59791.845
1,10/04/2021,20210410,59791.845
1,10/04/2021,20210410,59791.845
0,10/04/2021,20210410,59791.845
1,10/04/2021,20210410,59791.845
0,10/04/2021,20210410,59791.845
1,10/04/2021,20210410,59791.845
0,10/04/2021,20210410,59791.845
0,10/04/2021,20210410,59791.845
0,10/04/2021,20210410,59791.845
1,10/04/2021,20210410,59791.845
1,10/04/2021,20210410,59791.845
0,10/04/2021,20210410,59791.845
0,10/04/2021,20210410,59791.845
0,10/04/2021,20210410,59791.845
1,10/04/2021,20210410,59791.845
1,10/04/2021,20210410,59791.845
0,10/04/2021,20210410,59791.845
0,10/04/2021,20210410,59791.845
0,10/04/2021,20210410,59791.845
1,10/04/2021,20210410,59791.845
1,10/04/2021,20210410,59791.845
0,10/04/2021,20210410,59791.845
1,10/04/2021,20210410,59791.845
1,10/04/2021,20210410,59791.845
0,10/04/2021,20210410,59791.845
0,10/04/2021,20210410,59791.845
0,10/04/2021,20210410,59791.845
0,10/04/2021,20210410,59791.845
1,10/04/2021,20210410,59791.845
0,10/04/2021,20210410,59791.845
0,10/04/2021,20210410,59791.845
1,10/04/2021,20210410,59791.845
0,10/04/2021,20210410,59791.845
0,10/04/2021,20210410,59791.845
0,10/04/2021,20210410,59791.845
-1,10/04/2021,20210410,59791.845
1,10/04/2021,20210410,59791.845
1,10/04/2021,20210410,59791.845
1,10/04/2021,20210410,59791.845
1,10/04/2021,20210410,59791.845
0,10/04/2021,20210410,59791.845
0,10/04/2021,20210410,59791.845
0,10/04/2021,20210410,59791.845
1,10/04/2021,20210410,59791.845
1,10/04/2021,20210410,59791.845
0,10/04/2021,20210410,59791.845
0,10/04/2021,20210410,59791.845
0,10/04/2021,20210410,59791.845
